Time (UTCG),x (km),y (km),z (km),vx (km/sec),vy (km/sec),vz (km/sec)
64360.00,6885.384963,109.490068,1256.775971,-1.35455,1.310631,7.306871
64370.00,6871.456954,122.556867,1329.68385,-1.434387,1.309288,7.29186
64380.00,6856.732378,135.60953,1402.437573,-1.514058,1.307794,7.276003
64390.00,6841.212942,148.646548,1475.028707,-1.593553,1.306148,7.259303
64400.00,6824.900444,161.666413,1547.448835,-1.672863,1.304351,7.241762
64410.00,6807.796776,174.66762,1619.689562,-1.75198,1.302403,7.223381
64420.00,6789.903921,187.648666,1691.742512,-1.830893,1.300305,7.204162
64430.00,6771.223952,200.60805,1763.599332,-1.909594,1.298057,7.184109
64440.00,6751.759035,213.544273,1835.251691,-1.988074,1.295658,7.163222
64450.00,6731.511428,226.455839,1906.691283,-2.066323,1.293109,7.141505
64460.00,6710.483476,239.341256,1977.909825,-2.144333,1.290411,7.11896
64470.00,6688.677619,252.199034,2048.89906,-2.222094,1.287564,7.09559
64480.00,6666.096383,265.027686,2119.650759,-2.299597,1.284568,7.071397
64490.00,6642.742386,277.825728,2190.156719,-2.376834,1.281423,7.046384
64500.00,6618.618337,290.591681,2260.408766,-2.453796,1.278131,7.020555
64510.00,6593.72703,303.324068,2330.398756,-2.530473,1.27469,6.993911
64520.00,6568.071353,316.021418,2400.118573,-2.606856,1.271102,6.966457
64530.00,6541.654279,328.682263,2469.560136,-2.682938,1.267367,6.938195
64540.00,6514.478871,341.305137,2538.715393,-2.758708,1.263486,6.909128
64550.00,6486.548278,353.888583,2607.576328,-2.834158,1.259458,6.879261
64560.00,6457.86574,366.431143,2676.134957,-2.90928,1.255285,6.848596
64570.00,6428.43458,378.93137,2744.383331,-2.984065,1.250966,6.817137
64580.00,6398.258211,391.387816,2812.313539,-3.058504,1.246503,6.784888
64590.00,6367.340131,403.799041,2879.917704,-3.132588,1.241896,6.751852
64600.00,6335.683925,416.163611,2947.187991,-3.206309,1.237145,6.718033
64610.00,6303.293261,428.480096,3014.116598,-3.279659,1.232252,6.683436
64620.00,6270.171896,440.747071,3080.695768,-3.352628,1.227215,6.648064
64630.00,6236.323668,452.963118,3146.917781,-3.425208,1.222037,6.611921
64640.00,6201.752501,465.126825,3212.774961,-3.497392,1.216717,6.575011
64650.00,6166.462404,477.236785,3278.259671,-3.56917,1.211257,6.537339
64660.00,6130.457467,489.291597,3343.364321,-3.640534,1.205657,6.498909
64670.00,6093.741864,501.289867,3408.081362,-3.711476,1.199917,6.459726
64680.00,6056.319851,513.230209,3472.403291,-3.781988,1.194039,6.419794
64690.00,6018.195767,525.111242,3536.322651,-3.852062,1.188022,6.379118
64700.00,5979.374031,536.931591,3599.832033,-3.921689,1.181868,6.337702
64710.00,5939.859144,548.689889,3662.924072,-3.990861,1.175578,6.295551
64720.00,5899.655685,560.384778,3725.591456,-4.059571,1.169151,6.252671
64730.00,5858.768317,572.014905,3787.826917,-4.12781,1.162589,6.209065
64740.00,5817.201779,583.578924,3849.623241,-4.195571,1.155893,6.16474
64750.00,5774.960889,595.075499,3910.973265,-4.262845,1.149064,6.1197
64760.00,5732.050545,606.5033,3971.869874,-4.329625,1.142101,6.07395
64770.00,5688.47572,617.861005,4032.30601,-4.395903,1.135006,6.027497
64780.00,5644.241466,629.147302,4092.274666,-4.461672,1.12778,5.980344
64790.00,5599.352912,640.360885,4151.768889,-4.526923,1.120424,5.932499
64800.00,5553.81526,651.500458,4210.781782,-4.591649,1.112938,5.883965
64810.00,5507.63379,662.564732,4269.306503,-4.655844,1.105323,5.834749
64820.00,5460.813855,673.552427,4327.336267,-4.719498,1.09758,5.784857
64830.00,5413.360883,684.462274,4384.864348,-4.782606,1.089711,5.734295
64840.00,5365.280375,695.29301,4441.884075,-4.845159,1.081715,5.683067
64850.00,5316.577904,706.043383,4498.388837,-4.90715,1.073595,5.631181
64860.00,5267.259117,716.712149,4554.372085,-4.968572,1.06535,5.578641
64870.00,5217.329731,727.298076,4609.827327,-5.029419,1.056982,5.525455
64880.00,5166.795534,737.799939,4664.748134,-5.089682,1.048492,5.471629
64890.00,5115.662384,748.216523,4719.12814,-5.149356,1.039881,5.417168
64900.00,5063.936209,758.546624,4772.96104,-5.208432,1.031149,5.362079
64910.00,5011.623005,768.789047,4826.240593,-5.266905,1.022298,5.306368
64920.00,4958.728836,778.942607,4878.960622,-5.324767,1.013329,5.250042
64930.00,4905.259834,789.006131,4931.115014,-5.382012,1.004243,5.193108
64940.00,4851.222198,798.978455,4982.697724,-5.438632,0.99504,5.135571
64950.00,4796.622192,808.858425,5033.702771,-5.494623,0.985723,5.077439
64960.00,4741.466146,818.644898,5084.124243,-5.549976,0.976291,5.018719
64970.00,4685.760453,828.336744,5133.956293,-5.604687,0.966747,4.959416
64980.00,4629.511571,837.932841,5183.193144,-5.658747,0.95709,4.899539
64990.00,4572.726021,847.432079,5231.829088,-5.712151,0.947324,4.839094
65000.00,4515.410386,856.83336,5279.858487,-5.764893,0.937447,4.778087
65010.00,4457.57131,866.135596,5327.275772,-5.816967,0.927462,4.716527
65020.00,4399.215497,875.337712,5374.075446,-5.868367,0.91737,4.65442
65030.00,4340.349714,884.438644,5420.252083,-5.919086,0.907172,4.591773
65040.00,4280.980783,893.437338,5465.800331,-5.969119,0.896869,4.528594
65050.00,4221.115588,902.332755,5510.714908,-6.01846,0.886462,4.46489
65060.00,4160.761068,911.123865,5554.990607,-6.067104,0.875952,4.400668
65070.00,4099.924219,919.809652,5598.622295,-6.115044,0.865342,4.335936
65080.00,4038.612095,928.389111,5641.604914,-6.162275,0.854631,4.270701
65090.00,3976.831802,936.86125,5683.933481,-6.208792,0.843821,4.204972
65100.00,3914.590503,945.225088,5725.603088,-6.254589,0.832914,4.138754
65110.00,3851.895414,953.47966,5766.608905,-6.299661,0.82191,4.072057
65120.00,3788.753801,961.624009,5806.946177,-6.344003,0.810812,4.004888
65130.00,3725.172984,969.657195,5846.610228,-6.387609,0.799619,3.937255
65140.00,3661.160335,977.578287,5885.59646,-6.430475,0.788334,3.869165
65150.00,3596.723274,985.38637,5923.900353,-6.472596,0.776958,3.800626
65160.00,3531.86927,993.080541,5961.517466,-6.513966,0.765492,3.731647
65170.00,3466.605842,1000.659909,5998.443438,-6.554581,0.753938,3.662236
65180.00,3400.940556,1008.123599,6034.673988,-6.594436,0.742296,3.592399
65190.00,3334.881024,1015.470746,6070.204916,-6.633527,0.730569,3.522146
65200.00,3268.434903,1022.700501,6105.032102,-6.671848,0.718757,3.451485
65210.00,3201.609897,1029.812028,6139.151509,-6.709396,0.706861,3.380424
65220.00,3134.413752,1036.804505,6172.559182,-6.746167,0.694884,3.308971
65230.00,3066.854258,1043.677121,6205.251246,-6.782155,0.682827,3.237134
65240.00,2998.939246,1050.429083,6237.223913,-6.817357,0.670691,3.164922
65250.00,2930.67659,1057.05961,6268.473475,-6.851769,0.658477,3.092343
65260.00,2862.074203,1063.567934,6298.996309,-6.885387,0.646187,3.019406
65270.00,2793.140038,1069.953302,6328.788878,-6.918206,0.633822,2.946118
65280.00,2723.882086,1076.214977,6357.847726,-6.950224,0.621384,2.872489
65290.00,2654.308375,1082.352233,6386.169485,-6.981435,0.608874,2.798527
65300.00,2584.426971,1088.364361,6413.750872,-7.011838,0.596293,2.72424
65310.00,2514.245975,1094.250665,6440.588689,-7.041427,0.583644,2.649638
65320.00,2443.773522,1100.010465,6466.679824,-7.070201,0.570927,2.574728
65330.00,2373.017783,1105.643094,6492.021253,-7.098154,0.558144,2.49952
65340.00,2301.986959,1111.1479,6516.610038,-7.125285,0.545297,2.424022
65350.00,2230.689285,1116.524247,6540.443328,-7.15159,0.532386,2.348243
65360.00,2159.133025,1121.771512,6563.518359,-7.177066,0.519414,2.272192
65370.00,2087.326475,1126.889089,6585.832458,-7.201709,0.506382,2.195878
65380.00,2015.277959,1131.876386,6607.383037,-7.225518,0.493291,2.119309
65390.00,1942.99583,1136.732825,6628.167597,-7.24849,0.480143,2.042494
65400.00,1870.488466,1141.457845,6648.183728,-7.270621,0.466939,1.965442
65410.00,1797.764273,1146.050899,6667.429111,-7.291909,0.453682,1.888163
65420.00,1724.831681,1150.511456,6685.901515,-7.312352,0.440372,1.810664
65430.00,1651.699146,1154.838999,6703.598796,-7.331947,0.427011,1.732956
65440.00,1578.375144,1159.033028,6720.518904,-7.350692,0.4136,1.655047
65450.00,1504.868176,1163.093057,6736.659878,-7.368585,0.400142,1.576946
65460.00,1431.186764,1167.018617,6752.019846,-7.385624,0.386637,1.498662
65470.00,1357.339448,1170.809254,6766.597026,-7.401807,0.373088,1.420204
65480.00,1283.33479,1174.464528,6780.38973,-7.417132,0.359496,1.341582
65490.00,1209.181368,1177.984018,6793.396358,-7.431596,0.345862,1.262804
65500.00,1134.887778,1181.367315,6805.615402,-7.4452,0.332188,1.18388
65510.00,1060.462634,1184.614028,6817.045446,-7.45794,0.318475,1.104818
65520.00,985.914562,1187.723781,6827.685164,-7.469816,0.304726,1.025629
65530.00,911.252205,1190.696214,6837.533323,-7.480826,0.290941,0.94632
65540.00,836.484218,1193.530984,6846.588781,-7.490968,0.277123,0.866902
65550.00,761.619268,1196.227762,6854.850489,-7.500242,0.263272,0.787383
65560.00,686.666034,1198.786236,6862.317489,-7.508647,0.249391,0.707773
65570.00,611.633205,1201.20611,6868.988914,-7.516181,0.235482,0.628081
65580.00,536.529479,1203.487103,6874.863992,-7.522844,0.221545,0.548317
65590.00,461.363562,1205.628952,6879.942041,-7.528635,0.207582,0.468488
65600.00,386.144168,1207.631408,6884.222473,-7.533553,0.193595,0.388605
65610.00,310.880017,1209.49424,6887.704792,-7.537598,0.179586,0.308678
65620.00,235.579833,1211.217231,6890.388593,-7.540769,0.165556,0.228714
65630.00,160.252346,1212.800183,6892.273565,-7.543066,0.151507,0.148724
65640.00,84.906288,1214.242912,6893.359491,-7.544489,0.13744,0.068717
65650.00,9.550394,1215.54525,6893.646244,-7.545036,0.123358,-0.011299
65660.00,-65.806602,1216.707047,6893.13379,-7.54471,0.109261,-0.091313
65670.00,-141.155963,1217.728168,6891.82219,-7.543508,0.095151,-0.171316
65680.00,-216.488954,1218.608495,6889.711596,-7.541432,0.081031,-0.2513
65690.00,-291.796843,1219.347925,6886.802251,-7.538482,0.066901,-0.331254
65700.00,-367.070899,1219.946372,6883.094493,-7.534658,0.052763,-0.41117
65710.00,-442.302396,1220.403767,6878.588753,-7.529961,0.038619,-0.491038
65720.00,-517.482614,1220.720057,6873.285552,-7.52439,0.02447,-0.57085
65730.00,-592.602838,1220.895205,6867.185506,-7.517948,0.010319,-0.650595
65740.00,-667.654357,1220.92919,6860.289321,-7.510634,-0.003833,-0.730265
65750.00,-742.628474,1220.822007,6852.597798,-7.502449,-0.017986,-0.80985
65760.00,-817.516495,1220.573669,6844.111827,-7.493394,-0.032136,-0.889341
65770.00,-892.309741,1220.184205,6834.832392,-7.483471,-0.046282,-0.968729
65780.00,-966.99954,1219.653658,6824.760571,-7.472681,-0.060423,-1.048005
65790.00,-1041.577234,1218.982089,6813.897529,-7.461024,-0.074557,-1.127159
65800.00,-1116.034178,1218.169577,6802.244526,-7.448502,-0.088683,-1.206183
65810.00,-1190.361741,1217.216214,6789.802914,-7.435116,-0.102798,-1.285067
65820.00,-1264.551305,1216.122111,6776.574135,-7.420869,-0.116902,-1.363802
65830.00,-1338.594272,1214.887393,6762.559722,-7.405762,-0.130992,-1.442378
65840.00,-1412.482057,1213.512204,6747.761301,-7.389796,-0.145067,-1.520788
65850.00,-1486.206094,1211.9967,6732.180586,-7.372973,-0.159125,-1.599021
65860.00,-1559.757839,1210.341058,6715.819385,-7.355296,-0.173165,-1.677069
65870.00,-1633.128763,1208.545469,6698.679593,-7.336766,-0.187185,-1.754922
65880.00,-1706.310363,1206.610139,6680.763199,-7.317385,-0.201183,-1.832572
65890.00,-1779.294153,1204.535292,6662.072279,-7.297156,-0.215158,-1.91001
65900.00,-1852.071674,1202.321168,6642.609,-7.276082,-0.229108,-1.987226
65910.00,-1924.63449,1199.968022,6622.375618,-7.254163,-0.243032,-2.064211
65920.00,-1996.974187,1197.476126,6601.37448,-7.231404,-0.256927,-2.140958
65930.00,-2069.082381,1194.845767,6579.60802,-7.207807,-0.270793,-2.217456
65940.00,-2140.950712,1192.07725,6557.078761,-7.183374,-0.284628,-2.293697
65950.00,-2212.570849,1189.170894,6533.789316,-7.158108,-0.29843,-2.369672
65960.00,-2283.934489,1186.127035,6509.742384,-7.132013,-0.312197,-2.445372
65970.00,-2355.03336,1182.946024,6484.940753,-7.105091,-0.325929,-2.520789
65980.00,-2425.85922,1179.628229,6459.3873,-7.077345,-0.339622,-2.595914
65990.00,-2496.403858,1176.174033,6433.084985,-7.048778,-0.353277,-2.670738
66000.00,-2566.659097,1172.583835,6406.036858,-7.019395,-0.36689,-2.745252
66010.00,-2636.616791,1168.85805,6378.246056,-6.989198,-0.380462,-2.819448
66020.00,-2706.268832,1164.997108,6349.7158,-6.95819,-0.393989,-2.893317
66030.00,-2775.607145,1161.001456,6320.449398,-6.926376,-0.407471,-2.96685
66040.00,-2844.623693,1156.871554,6290.450243,-6.893759,-0.420905,-3.04004
66050.00,-2913.310473,1152.60788,6259.721812,-6.860343,-0.434291,-3.112877
66060.00,-2981.659525,1148.210927,6228.267668,-6.826132,-0.447627,-3.185353
66070.00,-3049.662924,1143.681202,6196.091458,-6.791129,-0.460911,-3.25746
66080.00,-3117.312788,1139.01923,6163.196912,-6.755339,-0.474142,-3.329189
66090.00,-3184.601274,1134.225548,6129.587844,-6.718766,-0.487318,-3.400532
66100.00,-3251.520582,1129.300711,6095.268149,-6.681414,-0.500438,-3.471482
66110.00,-3318.062954,1124.245287,6060.241808,-6.643288,-0.5135,-3.542028
66120.00,-3384.220677,1119.059862,6024.51288,-6.604391,-0.526503,-3.612164
66130.00,-3449.986081,1113.745033,5988.085507,-6.564729,-0.539445,-3.681881
66140.00,-3515.351542,1108.301416,5950.963914,-6.524306,-0.552324,-3.751172
66150.00,-3580.309484,1102.729639,5913.152403,-6.483127,-0.56514,-3.820027
66160.00,-3644.852375,1097.030346,5874.655359,-6.441195,-0.57789,-3.88844
66170.00,-3708.972735,1091.204195,5835.477243,-6.398518,-0.590574,-3.956402
66180.00,-3772.663129,1085.251861,5795.622599,-6.355098,-0.603189,-4.023905
66190.00,-3835.916175,1079.174031,5755.096047,-6.310942,-0.615735,-4.090941
66200.00,-3898.72454,1072.971407,5713.902285,-6.266054,-0.628209,-4.157504
66210.00,-3961.080942,1066.644706,5672.046089,-6.22044,-0.640611,-4.223584
66220.00,-4022.978155,1060.19466,5629.532312,-6.174105,-0.652939,-4.289175
66230.00,-4084.409001,1053.622013,5586.365882,-6.127054,-0.665191,-4.354268
66240.00,-4145.36636,1046.927526,5542.551804,-6.079293,-0.677367,-4.418857
66250.00,-4205.843166,1040.111971,5498.095157,-6.030827,-0.689464,-4.482933
66260.00,-4265.832407,1033.176138,5453.001095,-5.981662,-0.701481,-4.54649
66270.00,-4325.32713,1026.120827,5407.274847,-5.931803,-0.713418,-4.609519
66280.00,-4384.320438,1018.946853,5360.921713,-5.881257,-0.725272,-4.672014
66290.00,-4442.805491,1011.655047,5313.947067,-5.830029,-0.737042,-4.733968
66300.00,-4500.775511,1004.24625,5266.356356,-5.778125,-0.748727,-4.795372
66310.00,-4558.223777,996.72132,5218.155096,-5.725552,-0.760325,-4.856221
66320.00,-4615.14363,989.081125,5169.348876,-5.672315,-0.771836,-4.916507
66330.00,-4671.528471,981.326549,5119.943354,-5.61842,-0.783257,-4.976222
66340.00,-4727.371763,973.458488,5069.944259,-5.563874,-0.794588,-5.035361
66350.00,-4782.667034,965.477852,5019.357385,-5.508682,-0.805827,-5.093916
66360.00,-4837.407873,957.385563,4968.188599,-5.452853,-0.816972,-5.151881
66370.00,-4891.587935,949.182556,4916.443832,-5.396391,-0.828024,-5.209248
66380.00,-4945.200938,940.86978,4864.129083,-5.339303,-0.838979,-5.266011
66390.00,-4998.240668,932.448195,4811.250418,-5.281597,-0.849838,-5.322164
66400.00,-5050.700977,923.918774,4757.813967,-5.223278,-0.860599,-5.3777
66410.00,-5102.575782,915.282505,4703.825924,-5.164354,-0.87126,-5.432612
66420.00,-5153.859071,906.540384,4649.29255,-5.104832,-0.88182,-5.486894
66430.00,-5204.544898,897.693423,4594.220165,-5.044717,-0.892278,-5.540541
66440.00,-5254.627388,888.742643,4538.615156,-4.984018,-0.902633,-5.593545
66450.00,-5304.100734,879.689081,4482.483968,-4.92274,-0.912884,-5.6459
66460.00,-5352.959203,870.533781,4425.833108,-4.860893,-0.92303,-5.697601
66470.00,-5401.19713,861.277804,4368.669146,-4.798481,-0.933068,-5.748642
66480.00,-5448.808923,851.922217,4310.998707,-4.735514,-0.942999,-5.799016
66490.00,-5495.789063,842.468103,4252.828478,-4.671997,-0.952821,-5.848717
66500.00,-5542.132104,832.916555,4194.165203,-4.607939,-0.962533,-5.897741
66510.00,-5587.832673,823.268677,4135.015683,-4.543347,-0.972133,-5.946081
66520.00,-5632.885474,813.525584,4075.386775,-4.478228,-0.981621,-5.993731
66530.00,-5677.285282,803.688402,4015.285392,-4.41259,-0.990995,-6.040687
66540.00,-5721.026951,793.758269,3954.718502,-4.346441,-1.000255,-6.086942
66550.00,-5764.105412,783.736332,3893.693127,-4.279787,-1.0094,-6.132492
66560.00,-5806.515668,773.623749,3832.216342,-4.212638,-1.018427,-6.17733
66570.00,-5848.252806,763.421691,3770.295273,-4.145,-1.027337,-6.221453
66580.00,-5889.311985,753.131336,3707.9371,-4.076881,-1.036129,-6.264854
66590.00,-5929.688447,742.753873,3645.149052,-4.00829,-1.0448,-6.307529
66600.00,-5969.37751,732.290503,3581.938408,-3.939235,-1.053351,-6.349473
66610.00,-6008.374575,721.742435,3518.312497,-3.869722,-1.061779,-6.39068
66620.00,-6046.67512,711.110888,3454.278694,-3.799761,-1.070086,-6.431147
66630.00,-6084.274705,700.397092,3389.844425,-3.72936,-1.078268,-6.470868
66640.00,-6121.168973,689.602284,3325.017158,-3.658526,-1.086326,-6.509839
66650.00,-6157.353645,678.727713,3259.804409,-3.587269,-1.094258,-6.548055
66660.00,-6192.824527,667.774636,3194.213739,-3.515595,-1.102064,-6.585512
66670.00,-6227.577508,656.744319,3128.252752,-3.443514,-1.109742,-6.622206
66680.00,-6261.608559,645.638038,3061.929095,-3.371033,-1.117292,-6.658131
66690.00,-6294.913734,634.457075,2995.250457,-3.298162,-1.124713,-6.693285
66700.00,-6327.489174,623.202724,2928.224568,-3.224909,-1.132003,-6.727663
66710.00,-6359.331101,611.876286,2860.8592,-3.151282,-1.139163,-6.761261
66720.00,-6390.435825,600.479071,2793.162161,-3.077289,-1.146192,-6.794075
66730.00,-6420.799739,589.012395,2725.141301,-3.00294,-1.153087,-6.826102
66740.00,-6450.419325,577.477584,2656.804504,-2.928242,-1.15985,-6.857337
66750.00,-6479.291148,565.875972,2588.159695,-2.853205,-1.166478,-6.887777
66760.00,-6507.411861,554.2089,2519.214831,-2.777838,-1.172972,-6.917418
66770.00,-6534.778205,542.477718,2449.977904,-2.702148,-1.179329,-6.946258
66780.00,-6561.387008,530.68378,2380.456943,-2.626145,-1.185551,-6.974292
66790.00,-6587.235184,518.828451,2310.660006,-2.549838,-1.191635,-7.001518
66800.00,-6612.319738,506.913101,2240.595186,-2.473235,-1.197582,-7.027932
66810.00,-6636.637762,494.939108,2170.270605,-2.396345,-1.20339,-7.053531
66820.00,-6660.186436,482.907856,2099.694417,-2.319178,-1.20906,-7.078313
66830.00,-6682.96303,470.820735,2028.874804,-2.241742,-1.214589,-7.102273
66840.00,-6704.964906,458.679144,1957.819975,-2.164046,-1.219978,-7.125411
66850.00,-6726.189511,446.484486,1886.538169,-2.086099,-1.225226,-7.147722
66860.00,-6746.634386,434.238171,1815.037649,-2.00791,-1.230332,-7.169205
66870.00,-6766.297161,421.941615,1743.326706,-1.929488,-1.235296,-7.189857
66880.00,-6785.175556,409.596238,1671.413652,-1.850843,-1.240117,-7.209675
66890.00,-6803.267383,397.20347,1599.306825,-1.771983,-1.244795,-7.228657
66900.00,-6820.570545,384.764741,1527.014584,-1.692918,-1.249329,-7.246801
66910.00,-6837.083035,372.281491,1454.545311,-1.613657,-1.253718,-7.264105
66920.00,-6852.802941,359.755163,1381.907407,-1.534208,-1.257963,-7.280567
66930.00,-6867.728438,347.187204,1309.109293,-1.454582,-1.262062,-7.296185
66940.00,-6881.857799,334.579068,1236.159409,-1.374787,-1.266015,-7.310957
66950.00,-6895.189384,321.932213,1163.066213,-1.294833,-1.269822,-7.324881
